kind,market,book_group,season,n,n_brier,brier,log_loss,over_rate,implied_over_rate,calib_bias,calib_z,calib_p,mean_vig,mean_dist_to_sharp,line_mae,line_rmse,push_rate,n_line,calib_fdr_survive,favorite_rate,tie_rate,strategy,line_bucket,roi,sharpe,roi_p,roi_fdr_survive,season_sign_consistent
efficiency,totals_1st_5_innings,all,2023,8882,8560.0,0.243724768091372,0.6793500467260787,0.5157710280373832,0.5087019585095214,0.007069069527861793,1.3087155985926024,0.19063070589284392,0.06027376224483034,0.011914990212088299,2.7467912632290026,3.534849183208489,0.03625309614951588,8882.0,,,,,,,,,,
efficiency,totals_1st_5_innings,all,2024,15769,15023.0,0.24890840869990052,0.6909575002225258,0.4941755974172935,0.49814376478417594,-0.003968167366882436,-0.9728094444753974,0.3306480178645701,0.05857581184225929,,2.535544422601306,3.28280503973525,0.047308009385503204,15769.0,,,,,,,,,,
efficiency,totals_1st_5_innings,all,2025,10240,9758.0,0.2501683308991497,0.6934852323376799,0.485447837671654,0.5005638964637544,-0.015116058792100429,-2.987672502392762,0.00281110604558923,0.06166359955653346,,2.5357421875,3.2931480711850782,0.0470703125,10240.0,,,,,,,,,,
efficiency,totals_1st_5_innings,all,2026,6467,6185.0,0.24933056837226678,0.6918076274162233,0.5091350040420372,0.5001211454471365,0.00901385859490067,1.4180223722598,0.15618423316759425,0.06151461827665245,,2.5078088758311425,3.250590221292676,0.04360599969073759,6467.0,,,,,,,,,,
efficiency,totals_1st_5_innings,all,pooled,41358,39526.0,0.2481629099088479,0.6892007791969503,0.49903860749886153,0.5013372041056022,-0.0022985966067406993,-0.9139764232017447,0.36072923439747273,0.060164510591740016,0.011914990212088299,2.576623627835002,3.3361308923969952,0.04429614584844528,41358.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,pinnacle,2023,6,5.0,0.2454697750211227,0.6840795801616463,0.4,0.4934705111132519,-0.09347051111325189,-0.4266325616522114,0.6696469771478069,0.03351162497966598,0.0,4.083333333333333,5.748188120326844,0.16666666666666666,6.0,,,,,,,,,,
efficiency,totals_1st_5_innings,pinnacle,pooled,6,5.0,0.2454697750211227,0.6840795801616463,0.4,0.4934705111132519,-0.09347051111325189,-0.4266325616522114,0.6696469771478069,0.03351162497966598,0.0,4.083333333333333,5.748188120326844,0.16666666666666666,6.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,soft,2023,8876,8555.0,0.24372374821590173,0.6793472825335389,0.5158386908240795,0.5087108605828098,0.007127830241269728,1.3192143223121153,0.18709747144890837,0.060291852918961816,0.01567761870011618,2.7458877872915726,3.532884050756312,0.036164939161784586,8876.0,,,,,,,,,,
efficiency,totals_1st_5_innings,soft,2024,15769,15023.0,0.24890840869990052,0.6909575002225258,0.4941755974172935,0.49814376478417594,-0.003968167366882436,-0.9728094444753974,0.3306480178645701,0.05857581184225929,,2.535544422601306,3.28280503973525,0.047308009385503204,15769.0,,,,,,,,,,
efficiency,totals_1st_5_innings,soft,2025,10240,9758.0,0.2501683308991497,0.6934852323376799,0.485447837671654,0.5005638964637544,-0.015116058792100429,-2.987672502392762,0.00281110604558923,0.06166359955653346,,2.5357421875,3.2931480711850782,0.0470703125,10240.0,,,,,,,,,,
efficiency,totals_1st_5_innings,soft,2026,6467,6185.0,0.24933056837226678,0.6918076274162233,0.5091350040420372,0.5001211454471365,0.00901385859490067,1.4180223722598,0.15618423316759425,0.06151461827665245,,2.5078088758311425,3.250590221292676,0.04360599969073759,6467.0,,,,,,,,,,
efficiency,totals_1st_5_innings,soft,pooled,41352,39521.0,0.24816325063085493,0.689201427105535,0.49905113737000584,0.5013381993604026,-0.0022870619903967437,-0.9093324228785405,0.36317468092598093,0.06016837781251949,0.01567761870011618,2.576405010640356,3.335654359752887,0.044278390404333526,41352.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,majors,2023,2936,2819.0,0.23372501193800216,0.6568337972305385,0.54487406881873,0.5408237954964192,0.004050273322310782,0.4318351694956393,0.6658612163128271,0.06673561612674685,0.016019801498265214,2.831232970027248,3.69225522378968,0.039850136239782015,2936.0,,,,,,,,,,
efficiency,totals_1st_5_innings,majors,2024,5132,4941.0,0.2488247310922463,0.6907925740488491,0.49605343047966,0.49918768333984825,-0.003134252860188258,-0.44064107948452147,0.6594728583450871,0.0659773733912982,,2.5431605611847234,3.282691268478736,0.03721745908028059,5132.0,,,,,,,,,,
efficiency,totals_1st_5_innings,majors,2025,3902,3782.0,0.25012928325172173,0.6934088990438896,0.4854574299312533,0.5003184881384126,-0.014861058207159328,-1.8286233690640576,0.06745604938516522,0.06556609810717769,,2.5317785750896977,3.2818443452591537,0.030753459764223477,3902.0,,,,,,,,,,
efficiency,totals_1st_5_innings,majors,2026,2773,2679.0,0.24936633709691794,0.691879247300386,0.505785740948115,0.49925795101308246,0.0065277899350325574,0.6757897503580901,0.4991741431644629,0.06585114841189407,,2.5122610890732058,3.2574223823435036,0.03389830508474576,2773.0,,,,,,,,,,
efficiency,totals_1st_5_innings,majors,pooled,14743,14221.0,0.24628051271504617,0.6849615035841345,0.5047465016524858,0.5077550942824077,-0.0030085926299219246,-0.7175927143850203,0.4730084511732258,0.06599578095046195,0.016019801498265214,2.591704537746727,3.36339151692155,0.035406633656650616,14743.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,barstool,2023,437,437.0,0.24822872598217624,0.6895892145845582,0.5194508009153318,0.4999273616275459,0.019523439287785882,0.8168755658103473,0.4139995425966931,0.054545165901269954,0.012797613543125752,2.847826086956522,3.640997801229541,0.0,437.0,,,,,,,,,,
efficiency,totals_1st_5_innings,barstool,pooled,437,437.0,0.24822872598217624,0.6895892145845582,0.5194508009153318,0.4999273616275459,0.019523439287785882,0.8168755658103473,0.4139995425966931,0.054545165901269954,0.012797613543125752,2.847826086956522,3.640997801229541,0.0,437.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,betmgm,2023,872,842.0,0.19696649918168305,0.5744791953262046,0.6437054631828979,0.6382630695763009,0.00544239360659704,0.3297598784774647,0.7415814054529756,0.06750839291155356,,3.1611238532110093,4.216305994414081,0.034403669724770644,872.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betmgm,2024,1729,1637.0,0.24925439099693775,0.6916546230516176,0.4972510690287111,0.5019101702688586,-0.004659101240147567,-0.3770188345927707,0.7061596080141832,0.06690504342294487,,2.533256217466744,3.280504834966455,0.05320994794679005,1729.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betmgm,2025,1819,1716.0,0.25078201917878745,0.6947136403530446,0.486013986013986,0.5015579250185479,-0.015543939004561913,-1.2883079618586908,0.19763878269060828,0.06582110176760352,,2.5252886201209455,3.2845407299175147,0.056624518966465094,1819.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betmgm,2026,928,879.0,0.24981163793079753,0.6927708515917109,0.5073947667804323,0.5007162882482595,0.006678478532172738,0.39604950001398287,0.6920685117375258,0.06580122780233226,,2.5091594827586206,3.271192509014791,0.052801724137931036,928.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betmgm,pooled,5348,5074.0,0.2411906986647486,0.6734379751271385,0.5195112337406386,0.5242111687062309,-0.0046999349655922895,-0.6700820576025185,0.5028054820177732,0.06644320535022093,,2.6287397157816006,3.4502216658867986,0.0512341062079282,5348.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,betonlineag,2023,835,783.0,0.24920319445693487,0.6915526087064962,0.5095785440613027,0.501883000520582,0.007695543540720662,0.4307545591712388,0.666646843413664,0.046001262933471565,,2.6760479041916168,3.4100503095661883,0.06227544910179641,835.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betonlineag,2024,1730,1628.0,0.24938159021075756,0.6919115340719342,0.49324324324324326,0.4987250013067103,-0.005481758063467068,-0.4424016295861121,0.6581986000142341,0.04581931364657051,,2.523121387283237,3.2637437278970425,0.058959537572254334,1730.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betonlineag,2025,1780,1680.0,0.2502130847570412,0.6935736745763407,0.48095238095238096,0.501285144965983,-0.02033276401360201,-1.6680014348882626,0.09531544193997744,0.04593004848387263,,2.5328651685393258,3.299791447274451,0.056179775280898875,1780.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betonlineag,2026,914,872.0,0.2491470232479291,0.6914398240042435,0.5137614678899083,0.5022124458534856,0.011549022036422718,0.6823355551906924,0.49502679554125184,0.045820163728996804,,2.508752735229759,3.2524187262890942,0.045951859956236324,914.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betonlineag,pooled,5259,4963.0,0.24959369671305998,0.6923346705432698,0.4952649607092484,0.5007025967886422,-0.005437636079393737,-0.7661816508707391,0.4435682247866118,0.045885830596617626,,2.5482030804335425,3.2976219773432662,0.056284464727134435,5259.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,betrivers,2023,698,698.0,0.24800901280160642,0.6891521365145891,0.5071633237822349,0.5012399974088017,0.005923326373433291,0.31301701415658445,0.7542677358081383,0.05472603750288488,0.012797613543125752,2.7277936962750715,3.4708156972943014,0.0,698.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betrivers,pooled,698,698.0,0.24800901280160642,0.6891521365145891,0.5071633237822349,0.5012399974088017,0.005923326373433291,0.31301701415658445,0.7542677358081383,0.05472603750288488,0.012797613543125752,2.7277936962750715,3.4708156972943014,0.0,698.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,betus,2023,431,401.0,0.2495487797052895,0.6922451659381779,0.5012468827930174,0.501174195025624,7.268776739344229e-05,0.00291115186749649,0.9976772401515954,0.06925899309196057,,2.6009280742459397,3.351593450031245,0.06960556844547564,431.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betus,2024,1753,1643.0,0.2499050767569833,0.6929576858168189,0.4960438222763238,0.49946041592674123,-0.00341659365041741,-0.2769846499534246,0.7817918927628297,0.06901587257747925,,2.515972618368511,3.256854634561915,0.06274957216200798,1753.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betus,2025,1797,1696.0,0.25034665900286324,0.6938410125043077,0.4846698113207547,0.5008955063044415,-0.016225694983686756,-1.3370586392558073,0.1812034966655404,0.06907143973823489,,2.5308848080133557,3.2959647171664,0.0562047857540345,1797.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betus,2026,940,895.0,0.24938670805627638,0.691920163722229,0.5139664804469274,0.5008401442547832,0.013126336192144206,0.7856959814346761,0.4320456180753626,0.06904854216865704,,2.5122340425531915,3.256458394728197,0.047872340425531915,940.0,,,,,,,,,,
efficiency,totals_1st_5_innings,betus,pooled,4921,4635.0,0.24993573660253895,0.6930189197577009,0.49579288025889967,0.5004002207925081,-0.0046073405336084505,-0.6273653838809522,0.5304197531937236,0.06906369792706805,,2.5281446860394228,3.2794861587687456,0.058118268644584435,4921.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,bovada,2023,880,827.0,0.24980371142819727,0.6927550803127303,0.5114873035066505,0.5000060355570249,0.011481267949625562,0.6605219444436964,0.5089189408838137,0.06840056712625911,0.01534435819560882,2.694318181818182,3.4780153693005595,0.060227272727272727,880.0,,,,,,,,,,
efficiency,totals_1st_5_innings,bovada,2024,1763,1662.0,0.24950957400107623,0.6921664594416248,0.4963898916967509,0.4988918299180209,-0.0025019382212699837,-0.2040015220227607,0.8383523095200476,0.06794596297762676,,2.53885422575156,3.2792598392915546,0.05728871242200794,1763.0,,,,,,,,,,
efficiency,totals_1st_5_innings,bovada,2025,1770,1668.0,0.24993564891835932,0.6930183328864561,0.4880095923261391,0.5002842718006941,-0.012274679474555017,-1.0029126102183719,0.315903027760283,0.0679151042116056,,2.5296610169491527,3.2897503897892686,0.0576271186440678,1770.0,,,,,,,,,,
efficiency,totals_1st_5_innings,bovada,2026,928,877.0,0.2495371774723496,0.6922221356622543,0.5108323831242874,0.4990619771599019,0.011770405964385444,0.6973056417298441,0.485611538120681,0.06780334615362295,,2.497844827586207,3.2397051802860726,0.05495689655172414,928.0,,,,,,,,,,
efficiency,totals_1st_5_innings,bovada,pooled,5341,5034.0,0.249703883269762,0.6925551249982149,0.4986094557012316,0.49956589830397335,-0.0009564426027417472,-0.1357210445380778,0.8920418105231254,0.06798585873165475,0.01534435819560882,2.5542969481370528,3.3095112376439166,0.057479872683018164,5341.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,draftkings,2023,620,585.0,0.24958400638110326,0.6923156309589322,0.49914529914529915,0.5008819404852067,-0.0017366413399075853,-0.08400762332961716,0.9330503706561447,0.06810169525274512,0.012634331095337825,2.733064516129032,3.485742851359872,0.056451612903225805,620.0,,,,,,,,,,
efficiency,totals_1st_5_innings,draftkings,pooled,620,585.0,0.24958400638110326,0.6923156309589322,0.49914529914529915,0.5008819404852067,-0.0017366413399075853,-0.08400762332961716,0.9330503706561447,0.06810169525274512,0.012634331095337825,2.733064516129032,3.485742851359872,0.056451612903225805,620.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,fanduel,2023,568,568.0,0.24882859720209607,0.6908039635992711,0.5,0.4915378886921698,0.0084621113078302,0.40335077628540245,0.6866901928797322,0.06415514775115536,,2.6338028169014085,3.356725433186756,0.0,568.0,,,,,,,,,,
efficiency,totals_1st_5_innings,fanduel,2024,1742,1742.0,0.2478573694053395,0.6888519076327394,0.4925373134328358,0.49729051456307805,-0.004753201130242246,-0.3968155123518035,0.691503510717107,0.06507725085428122,,2.5677382319173363,3.2940035279656708,0.0,1742.0,,,,,,,,,,
efficiency,totals_1st_5_innings,fanduel,2025,1783,1783.0,0.24940985793917134,0.6919708868320867,0.48513740886146944,0.49931289094332354,-0.014175482081854096,-1.197665274871624,0.23104735312544541,0.06511409723178097,,2.5482333146382503,3.2888388560024557,0.0,1783.0,,,,,,,,,,
efficiency,totals_1st_5_innings,fanduel,2026,936,936.0,0.2487608431597717,0.6906664889011592,0.49893162393162394,0.49672224338799015,0.0022093805436337877,0.1351884026751436,0.8924629162420722,0.06510495283015354,,2.517094017094017,3.2472868359403972,0.0,936.0,,,,,,,,,,
efficiency,totals_1st_5_innings,fanduel,pooled,5029,5029.0,0.24868564458500314,0.6905159274714086,0.4919467090872937,0.49725203847865174,-0.005305329391358027,-0.7525571851856779,0.45171605402295,0.06499132354824086,,2.558858620003977,3.2906904846216753,0.0,5029.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,lowvig,2023,412,385.0,0.24809042974259593,0.6893019834747051,0.509090909090909,0.5044252052439762,0.004665703846932878,0.18312571156313326,0.854699381982469,0.04569638851907699,,2.628640776699029,3.3859719173736096,0.06553398058252427,412.0,,,,,,,,,,
efficiency,totals_1st_5_innings,lowvig,2024,1723,1623.0,0.24943370336328724,0.6920161852791212,0.49353049907578556,0.4988489496151402,-0.005318450539354647,-0.42855911612477837,0.6682441037218345,0.045812573680180046,,2.5235055136390017,3.264771778385874,0.05803830528148578,1723.0,,,,,,,,,,
efficiency,totals_1st_5_innings,lowvig,pooled,2135,2008.0,0.24917615339119256,0.6914957830407246,0.4965139442231076,0.49991810221329847,-0.0034041579901908925,-0.3050929088680518,0.7602953918096754,0.04579015293714751,,2.543793911007026,3.288508128967559,0.059484777517564404,2135.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,mybookieag,2023,673,631.0,0.24951693099453087,0.692180378824586,0.5134706814580031,0.5003799466064164,0.013090734851586738,0.6579098256591608,0.5105960765570228,0.048578807656731136,,2.6731054977711737,3.426364003184422,0.06240713224368499,673.0,,,,,,,,,,
efficiency,totals_1st_5_innings,mybookieag,2024,1433,1347.0,0.24934107158804059,0.691828336479146,0.5003711952487008,0.4990183258697182,0.0013528693789825463,0.09930469462195538,0.920896351074739,0.04968315027146377,,2.516050244242847,3.2689674121015213,0.06001395673412421,1433.0,,,,,,,,,,
efficiency,totals_1st_5_innings,mybookieag,2025,991,932.0,0.25033803132980925,0.6938237459409052,0.490343347639485,0.5001566437286457,-0.00981329608916065,-0.599285633167108,0.5489824267133413,0.049959381109235076,,2.576185671039354,3.326422368243024,0.05953582240161453,991.0,,,,,,,,,,
efficiency,totals_1st_5_innings,mybookieag,2026,912,862.0,0.2491365843086018,0.6914185452583695,0.5081206496519721,0.5010193711890796,0.007101278462892546,0.4170397563507479,0.6766493284475235,0.04989368128456839,,2.49890350877193,3.2329173181454722,0.05482456140350877,912.0,,,,,,,,,,
efficiency,totals_1st_5_innings,mybookieag,pooled,4009,3772.0,0.24957009219513163,0.6922866133365223,0.5018557794273595,0.4999846556668196,0.0018711237605398834,0.2298377401061504,0.818217857282222,0.04961393761605537,,2.55337989523572,3.3020304115970824,0.05911698677974557,4009.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,pointsbetus,2023,876,876.0,0.24749726880391262,0.6881116687742878,0.4554794520547945,0.4473363395848677,0.008143112469926828,0.48395051355057217,0.6284209898495976,0.06736346112020937,0.022562108712133988,2.7385844748858448,3.4334840592884843,0.0,876.0,,,,,,,,,,
efficiency,totals_1st_5_innings,pointsbetus,2024,414,414.0,0.24009457512134888,0.6731634839972912,0.4082125603864734,0.46180329533726483,-0.05359073495079142,-2.2185224622597497,0.026519229769638535,0.06752209903532362,,2.5845410628019323,3.2739271576833264,0.0,414.0,,,,,,,,,,
efficiency,totals_1st_5_innings,pointsbetus,pooled,1290,1290.0,0.24512152059881076,0.6833143443574843,0.44031007751937984,0.4519792230588927,-0.01166914553951287,-0.8442690237232421,0.39851909156868526,0.06741437282319954,0.022562108712133988,2.6891472868217052,3.383097521090591,0.0,1290.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,superbook,2024,845,789.0,0.2500972949228615,0.6933431404793129,0.5019011406844106,0.49947176818614747,0.002429372498263138,0.1364789735106462,0.8914426457173333,0.045839220214834726,,2.5763313609467455,3.3984855659560824,0.06627218934911243,845.0,,,,,,,,,,
efficiency,totals_1st_5_innings,superbook,pooled,845,789.0,0.2500972949228615,0.6933431404793129,0.5019011406844106,0.49947176818614747,0.002429372498263138,0.1364789735106462,0.8914426457173333,0.045839220214834726,,2.5763313609467455,3.3984855659560824,0.06627218934911243,845.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,unibet_us,2023,698,698.0,0.24792145485771117,0.6889763460193792,0.5071633237822349,0.5012106600809122,0.005952663701322747,0.3145673394637425,0.7530901804295479,0.05472017862087783,0.012797613543125752,2.7277936962750715,3.4708156972943014,0.0,698.0,,,,,,,,,,
efficiency,totals_1st_5_innings,unibet_us,pooled,698,698.0,0.24792145485771117,0.6889763460193792,0.5071633237822349,0.5012106600809122,0.005952663701322747,0.3145673394637425,0.7530901804295479,0.05472017862087783,0.012797613543125752,2.7277936962750715,3.4708156972943014,0.0,698.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,williamhill_us,2023,876,824.0,0.24961617645450845,0.6923806996272605,0.5072815533980582,0.5035865521361192,0.0036950012619390016,0.21215547843691338,0.8319857391259058,0.0666726887555888,0.0194052719011926,2.7003424657534247,3.4770529562078822,0.0593607305936073,876.0,,,,,,,,,,
efficiency,totals_1st_5_innings,williamhill_us,2024,1661,1562.0,0.24945327833591566,0.6920534361995089,0.49871959026888607,0.4984502677869313,0.00026932248195477015,0.02128847454207013,0.9830155377401648,0.06595574303293966,,2.5276941601444913,3.273067996846496,0.059602649006622516,1661.0,,,,,,,,,,
efficiency,totals_1st_5_innings,williamhill_us,2025,300,283.0,0.25070398459954013,0.6945574491751043,0.4840989399293286,0.49913865108022093,-0.01503971115089231,-0.5062702844366681,0.6126669205919761,0.06670631778223687,,2.473333333333333,3.2233522922572395,0.056666666666666664,300.0,,,,,,,,,,
efficiency,totals_1st_5_innings,williamhill_us,2026,909,864.0,0.24956925711102537,0.6922859853670545,0.5115740740740741,0.500521312016978,0.011052762057096044,0.6499412094482467,0.515730197783763,0.06667047227348098,,2.5104510451045106,3.2537530162673822,0.04950495049504951,909.0,,,,,,,,,,
efficiency,totals_1st_5_innings,williamhill_us,pooled,3746,3533.0,0.24961981770303168,0.6923872101076098,0.5026889329181998,0.5002098185909201,0.0024791143272797633,0.2947166350233952,0.7682103544039998,0.06635694585127438,0.0194052719011926,2.559530165509877,3.3133835291292764,0.056860651361452214,3746.0,False,,,,,,,,,
efficiency,totals_1st_5_innings,wynnbet,2024,976,976.0,0.24714815760769393,0.6874322217736049,0.5020491803278688,0.5003607875116722,0.0016883928161965933,0.10549504154464182,0.9159830043101767,0.04941169862488028,,2.54047131147541,3.3235298117868695,0.0,976.0,,,,,,,,,,
efficiency,totals_1st_5_innings,wynnbet,pooled,976,976.0,0.24714815760769393,0.6874322217736049,0.5020491803278688,0.5003607875116722,0.0016883928161965933,0.10549504154464182,0.9159830043101767,0.04941169862488028,,2.54047131147541,3.3235298117868695,0.0,976.0,False,,,,,,,,,
efficiency,totals_1st_1_innings,all,2023,1048,1048.0,0.2267263724006688,0.6449581726946986,0.4122137404580153,0.3964462169020571,0.015767523555958174,1.0369866919679485,0.2997420593252714,0.054357450600544956,0.0067468370005641905,1.159351145038168,1.4795037335910726,0.0,1048.0,,,,,,,,,,
efficiency,totals_1st_1_innings,all,2024,2860,2860.0,0.23363078729895523,0.6592947421874983,0.3940559440559441,0.4230446339289619,-0.028988689873017837,-3.172607878860781,0.0015107641988972955,0.05888609760816335,0.011110944773148862,1.0496503496503498,1.385615411984895,0.0,2860.0,,,,,,,,,,
efficiency,totals_1st_1_innings,all,2025,4957,4957.0,0.23847725560181418,0.6692936722879813,0.44643937865644545,0.448128020069936,-0.0016886414134905658,-0.23915697628649832,0.8109838626420062,0.05952243637292966,0.00965734892884698,1.109642929191043,1.5747945291874637,0.0,4957.0,,,,,,,,,,
efficiency,totals_1st_1_innings,all,2026,4525,4525.0,0.24897877494908704,0.6911191421678314,0.5023204419889503,0.48425899168391534,0.018061450305034976,2.429945789477544,0.01510108132961038,0.05883610585156504,0.010282012438655497,1.1081767955801105,1.6396502793809518,0.0,4525.0,,,,,,,,,,
efficiency,totals_1st_1_innings,all,pooled,13390,13390.0,0.2400712473946023,0.6726289753160007,0.45145631067961167,0.4509354608817458,0.0005208497978658744,0.12111259590314215,0.9036018525315953,0.05875033184971339,0.010042246324984572,1.1002240477968632,1.5517823234550658,0.0,13390.0,False,,,,,,,,,
efficiency,totals_1st_1_innings,pinnacle,2023,253,253.0,0.24779861799777403,0.6887275238191601,0.5454545454545454,0.5052576278712334,0.04019691758331201,1.2840592678986003,0.19912121860971044,0.03861951318862088,0.0,1.0889328063241106,1.5492571214806463,0.0,253.0,,,,,,,,,,
efficiency,totals_1st_1_innings,pinnacle,2024,513,513.0,0.24718158644449884,0.6874763823983665,0.4580896686159844,0.4779704750714702,-0.019880806455485844,-0.9037612489945135,0.3661220136999978,0.038722782398128854,0.0,0.9853801169590644,1.40886223156289,0.0,513.0,,,,,,,,,,
efficiency,totals_1st_1_innings,pinnacle,2025,888,888.0,0.2482302664033394,0.6896030314999078,0.4954954954954955,0.48901618377591627,0.006479311719579217,0.3861739530164368,0.6993678428495174,0.03868524794639974,0.0,1.063063063063063,1.578287360080854,0.0,888.0,,,,,,,,,,
efficiency,totals_1st_1_innings,pinnacle,2026,917,917.0,0.24932863907805006,0.6918427500458777,0.5059978189749182,0.4877423280056008,0.018255490969317445,1.1057053978055862,0.2688540529292435,0.038779525294370246,0.0,1.109596510359869,1.6396298489108683,0.0,917.0,,,,,,,,,,
efficiency,totals_1st_1_innings,pinnacle,pooled,2571,2571.0,0.2483703005835092,0.6898913813537912,0.49669389342668224,0.4879560947247125,0.008737798701969723,0.886120050436769,0.3755528396117291,0.038719894623999086,0.0,1.0667055620381174,1.5657196505489512,0.0,2571.0,False,,,,,,,,,
efficiency,totals_1st_1_innings,soft,2023,795,795.0,0.2200203621666215,0.63102905843748,0.36981132075471695,0.36181818297098595,0.007993137783731008,0.4668479586490418,0.6406086607564492,0.05936587596559752,0.013362921346078688,1.1817610062893082,1.4566049956002305,0.0,795.0,,,,,,,,,,
efficiency,totals_1st_1_innings,soft,2024,2347,2347.0,0.23066889553855305,0.6531348864447732,0.38005965061781,0.4110391134747195,-0.0309794628569095,-3.0919295787466528,0.0019886001881137,0.06329333267537583,0.014944108639070426,1.0636983383042182,1.3804820607556523,0.0,2347.0,,,,,,,,,,
